EmployeeID,Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot,skills
E2159,Bachelors,2018,Pune,2,28,Female,No,2,1,"Docker, C++"
E2160,Bachelors,2015,Pune,3,28,Female,Yes,1,1,"AWS, JavaScript, React"
E2161,Bachelors,2015,Pune,3,29,Male,No,2,0,"Java, Machine Learning, Excel, Node.js"
E2162,Bachelors,2013,Bangalore,3,27,Male,No,5,0,"SQL, Java"
E2163,Bachelors,2014,Pune,2,27,Female,No,5,1,"Project Management, Kubernetes"
E2164,Bachelors,2014,Bangalore,3,27,Male,No,5,1,"C++, JavaScript, Data Analysis, Kubernetes"
E2165,Bachelors,2016,Bangalore,3,30,Male,Yes,1,0,"React, Communication"
E2166,PHD,2015,New Delhi,3,28,Male,No,2,1,"Project Management, Machine Learning"
E2167,Bachelors,2014,Pune,3,29,Male,No,2,0,"Excel, Data Analysis, SQL, Machine Learning"
E2168,Bachelors,2015,Bangalore,3,29,Male,No,1,0,"AWS, Machine Learning, Docker, Kubernetes"
E2169,Bachelors,2013,Pune,3,30,Male,No,2,0,"Node.js, React, Data Analysis"
E2170,Bachelors,2013,Bangalore,3,28,Male,Yes,1,0,"Project Management, Docker"
E2171,Bachelors,2015,Pune,2,29,Female,No,2,1,"Excel, Communication, Angular"
E2172,Bachelors,2017,Bangalore,3,30,Male,No,1,0,"Java, Python"
E2173,Bachelors,2012,Bangalore,3,27,Male,No,5,0,"AWS, Angular"
E2174,Masters,2017,New Delhi,2,27,Male,No,5,0,"Excel, C++, Project Management, Node.js"
E2175,Bachelors,2018,Bangalore,3,29,Male,No,1,1,"Communication, Data Analysis"
E2176,Masters,2012,New Delhi,1,30,Female,No,2,1,"JavaScript, Machine Learning, Python, Java"
E2177,Masters,2016,New Delhi,3,28,Female,No,2,0,"Kubernetes, Communication"
E2178,Bachelors,2016,Bangalore,3,26,Male,No,4,0,"Kubernetes, Docker, C++"
E2179,Bachelors,2012,Bangalore,3,28,Female,No,1,0,"Data Analysis, Excel"
E2180,Bachelors,2018,Pune,3,27,Male,No,5,1,"SQL, React, Angular, Docker"
E2181,Bachelors,2014,Bangalore,3,29,Female,No,2,0,"Data Analysis, Project Management, Python, Excel"
E2182,PHD,2017,Bangalore,3,27,Male,No,5,0,"Machine Learning, Excel, Angular, Project Management"
E2183,Bachelors,2017,Bangalore,3,29,Male,No,2,0,"Machine Learning, SQL, Communication"
E2184,Bachelors,2014,Bangalore,3,28,Male,No,2,0,"Excel, React, Communication"
E2185,Bachelors,2014,Bangalore,3,26,Female,No,4,0,"React, Java, Kubernetes, Communication"
E2186,Bachelors,2012,Bangalore,3,28,Male,No,2,0,"Project Management, Excel"
E2187,Masters,2018,Bangalore,3,28,Female,No,2,1,"Java, Docker, JavaScript"
E2188,Bachelors,2017,Bangalore,3,28,Female,No,1,0,"Java, Communication, Kubernetes, Node.js"
E2189,Bachelors,2015,Bangalore,3,28,Male,No,1,0,"AWS, Project Management"
E2190,Bachelors,2014,New Delhi,3,29,Female,No,1,0,"Data Analysis, Python"
E2191,Masters,2017,New Delhi,3,28,Male,No,2,0,"Excel, Python"
E2192,Masters,2017,New Delhi,3,29,Male,No,1,0,"Project Management, SQL"
E2193,Bachelors,2014,Pune,2,29,Male,No,2,1,"Kubernetes, C++"
E2194,Masters,2013,New Delhi,3,26,Male,No,4,1,"Python, Kubernetes, Machine Learning"
E2195,Bachelors,2014,Bangalore,3,30,Male,No,1,0,Docker
E2196,Bachelors,2013,New Delhi,3,26,Female,No,4,0,"C++, Angular, Excel"
E2197,Bachelors,2014,Bangalore,1,29,Male,No,2,0,SQL
E2198,Masters,2016,Pune,3,29,Male,No,2,0,"Machine Learning, Node.js, Java"
E2199,PHD,2016,Pune,1,28,Male,No,2,0,Project Management
E2200,PHD,2015,Bangalore,3,29,Male,No,2,0,AWS
E2201,Bachelors,2014,Bangalore,3,28,Male,No,1,0,"Java, Node.js, JavaScript"
E2202,Bachelors,2015,Pune,2,26,Female,Yes,4,1,"Node.js, Angular, SQL, Java"
E2203,Bachelors,2015,Bangalore,3,28,Female,No,1,0,"Docker, Kubernetes, Data Analysis, Excel"
E2204,Bachelors,2015,Pune,3,28,Male,Yes,2,0,"C++, SQL, React, AWS"
E2205,Bachelors,2016,New Delhi,3,26,Female,No,4,0,"Communication, JavaScript, Java, Data Analysis"
E2206,Bachelors,2014,Bangalore,3,29,Male,No,1,1,"Node.js, React, Angular, Docker"
E2207,Bachelors,2013,Bangalore,2,30,Female,No,1,1,"Excel, React, Node.js"
E2208,Bachelors,2015,Bangalore,3,29,Male,Yes,1,0,"JavaScript, Project Management, Data Analysis, Kubernetes"
E2209,Bachelors,2012,Bangalore,3,26,Male,No,4,0,"C++, SQL"
E2210,PHD,2017,New Delhi,3,29,Male,No,1,0,"Excel, Docker, Machine Learning"
E2211,Masters,2017,New Delhi,3,29,Male,No,2,0,Angular
E2212,Bachelors,2015,Pune,2,30,Female,Yes,1,1,"Excel, Docker, Java"
E2213,Bachelors,2012,New Delhi,3,26,Female,No,4,0,"Python, AWS, JavaScript, React"
E2214,Bachelors,2013,Pune,3,30,Male,No,1,0,Excel
E2215,Bachelors,2012,Bangalore,3,30,Female,No,1,1,"Docker, Data Analysis"
E2216,Bachelors,2015,New Delhi,3,26,Female,No,4,0,"JavaScript, AWS, Docker, Data Analysis"
E2217,Bachelors,2015,Pune,3,28,Female,Yes,2,1,"Data Analysis, JavaScript, Docker"
E2218,Bachelors,2014,Bangalore,3,29,Male,No,1,0,"Data Analysis, React, Java"
E2219,Bachelors,2013,Pune,2,28,Female,No,1,1,"C++, React, Kubernetes, Node.js"
E2220,Bachelors,2016,Bangalore,3,28,Female,No,1,0,"Project Management, Kubernetes, SQL"
E2221,Masters,2018,New Delhi,3,30,Female,No,2,1,Java
E2222,Bachelors,2018,Pune,3,29,Male,Yes,1,1,Communication
E2223,Bachelors,2016,Bangalore,3,30,Female,Yes,2,0,"Docker, C++"
E2224,Bachelors,2015,Bangalore,3,26,Male,No,4,0,"AWS, Python, Node.js, Data Analysis"
E2225,Masters,2017,Pune,2,27,Male,Yes,5,1,"SQL, Data Analysis, Angular"
E2226,Masters,2017,Pune,2,26,Female,No,4,1,"SQL, Excel"
E2227,Masters,2017,New Delhi,3,26,Male,No,4,1,"SQL, Java, JavaScript"
E2228,Bachelors,2017,Pune,2,30,Female,No,2,1,"AWS, React"
E2229,Bachelors,2012,Bangalore,3,28,Male,No,1,0,"Project Management, SQL, React, Python"
E2230,Bachelors,2014,Bangalore,3,28,Male,No,2,0,"Communication, Machine Learning, Java"
E2231,PHD,2015,Bangalore,3,29,Female,No,1,0,"C++, Angular, SQL"
E2232,Masters,2015,New Delhi,3,26,Male,No,4,1,"React, SQL"
E2233,Bachelors,2017,Pune,3,30,Male,No,2,0,"Angular, Java, Node.js, C++"
E2234,Bachelors,2014,New Delhi,3,28,Female,No,1,0,"JavaScript, SQL, Kubernetes"
E2235,Bachelors,2013,Bangalore,1,30,Male,No,1,0,Python
E2236,Bachelors,2016,Bangalore,3,27,Female,No,5,1,"Kubernetes, Project Management, C++, Machine Learning"
E2237,Bachelors,2014,Pune,1,28,Male,No,1,0,"Python, Excel, Data Analysis"
E2238,Bachelors,2015,Bangalore,3,30,Male,No,1,0,Kubernetes
E2239,Bachelors,2013,New Delhi,3,27,Male,No,5,0,"Kubernetes, Python, SQL"
E2240,Bachelors,2017,Pune,2,27,Male,No,5,0,Python
E2241,Masters,2017,New Delhi,2,28,Male,No,1,1,"C++, JavaScript, Machine Learning"
E2242,Masters,2017,New Delhi,2,27,Male,No,5,1,"Angular, SQL, Excel"
E2243,Masters,2014,New Delhi,3,27,Male,No,5,0,React
E2244,PHD,2014,New Delhi,2,27,Female,No,5,0,"Project Management, Node.js, AWS"
E2245,Bachelors,2015,Bangalore,3,29,Male,No,2,0,"Java, Communication"
E2246,Bachelors,2012,Pune,3,27,Male,No,5,0,React
E2247,Bachelors,2017,Bangalore,3,30,Male,No,2,0,"Project Management, JavaScript"
E2248,Bachelors,2014,Bangalore,1,27,Female,No,5,0,AWS
E2249,Bachelors,2014,Pune,1,26,Male,No,4,0,"C++, Data Analysis, Docker"
E2250,Bachelors,2012,Bangalore,3,29,Male,Yes,2,0,"Java, React"
E2251,Bachelors,2012,New Delhi,3,30,Male,No,1,0,"React, Java, Machine Learning"
E2252,Bachelors,2015,Bangalore,3,27,Female,No,5,0,"Docker, Excel, Kubernetes"
E2253,Masters,2017,New Delhi,2,30,Female,No,2,0,"Kubernetes, C++, Machine Learning, Docker"
E2254,Masters,2018,New Delhi,3,29,Male,No,2,1,Communication
E2255,Bachelors,2015,Bangalore,3,28,Male,No,2,0,"AWS, SQL"
E2256,Bachelors,2013,Bangalore,3,26,Female,No,4,0,React
E2257,Masters,2016,New Delhi,3,27,Male,Yes,5,1,Excel
E2258,Bachelors,2014,Pune,1,26,Female,No,4,1,"AWS, Machine Learning, C++, Docker"
E2259,Bachelors,2017,Pune,3,27,Male,Yes,5,0,"AWS, Docker"
E2260,PHD,2013,New Delhi,3,30,Male,No,1,0,"AWS, Kubernetes, Node.js, JavaScript"
E2261,Masters,2018,Bangalore,3,26,Male,No,4,1,"Excel, Data Analysis"
E2262,Bachelors,2012,Bangalore,3,26,Male,No,4,0,"Machine Learning, Java"
E2263,Bachelors,2013,Bangalore,3,26,Male,No,4,0,AWS
E2264,Bachelors,2015,New Delhi,3,26,Female,No,4,0,"C++, Project Management, Machine Learning, Communication"
E2265,Bachelors,2016,Pune,3,29,Male,No,2,0,C++
E2266,Bachelors,2018,Bangalore,3,29,Female,Yes,2,1,Excel
E2267,Bachelors,2016,Bangalore,3,28,Male,No,1,0,"Machine Learning, AWS, Python"
E2268,Masters,2012,Pune,3,30,Male,No,1,0,"Excel, Project Management, C++"
E2269,Bachelors,2014,Bangalore,3,30,Female,No,2,0,"Data Analysis, Kubernetes, AWS"
E2270,Bachelors,2013,Bangalore,3,27,Male,No,5,1,"Communication, Python, C++"
E2271,Bachelors,2014,Bangalore,3,29,Female,No,1,0,"Node.js, Data Analysis"
E2272,Bachelors,2013,Pune,3,28,Male,No,2,0,"SQL, Machine Learning, AWS"
E2273,Bachelors,2014,Pune,3,29,Male,No,2,0,"SQL, Data Analysis, Angular, Machine Learning"
E2274,Bachelors,2012,Bangalore,1,30,Female,No,2,0,"React, Angular"
E2275,Bachelors,2018,Pune,3,28,Male,No,2,1,"C++, Data Analysis, AWS"
E2276,Bachelors,2012,Bangalore,3,30,Female,Yes,2,0,"Kubernetes, React"
E2277,Masters,2017,New Delhi,2,30,Male,No,1,0,JavaScript
E2278,Bachelors,2014,New Delhi,3,27,Female,No,5,0,"Machine Learning, JavaScript"
E2279,Masters,2014,New Delhi,3,29,Male,No,2,0,Excel
E2280,Bachelors,2016,Bangalore,3,29,Male,No,2,0,Angular
E2281,Bachelors,2014,Pune,2,28,Female,No,2,1,"Data Analysis, React"
E2282,Bachelors,2017,New Delhi,3,26,Male,No,4,0,"React, JavaScript, C++"
E2283,Bachelors,2018,Pune,3,28,Male,No,1,1,"SQL, Java, Project Management, Python"
E2284,Bachelors,2016,Pune,3,29,Male,No,1,0,"Java, Docker, Angular, Communication"
E2285,Bachelors,2015,Pune,3,26,Female,Yes,4,1,"React, Machine Learning, Node.js, Project Management"
E2286,Masters,2017,Bangalore,3,27,Male,No,5,1,"SQL, AWS, Docker"
E2287,Masters,2017,New Delhi,2,26,Male,No,4,0,"C++, Kubernetes"
E2288,Masters,2013,New Delhi,3,26,Female,No,4,1,"Kubernetes, Docker, C++, Angular"
E2289,Bachelors,2017,Bangalore,3,29,Male,No,1,0,"SQL, JavaScript, Java, C++"
E2290,Masters,2013,New Delhi,3,27,Female,No,5,0,"Project Management, Excel"
E2291,Bachelors,2012,Pune,2,30,Female,No,2,1,"JavaScript, Excel"
E2292,Bachelors,2013,New Delhi,3,26,Male,No,4,0,"Project Management, SQL"
E2293,Bachelors,2015,Pune,2,28,Female,No,1,1,"Docker, Excel, SQL"
E2294,Bachelors,2013,New Delhi,3,27,Male,No,5,0,Docker
E2295,Bachelors,2015,Pune,2,29,Female,Yes,2,1,"AWS, JavaScript, Node.js"
E2296,Bachelors,2012,Bangalore,1,27,Female,No,5,0,SQL
E2297,Bachelors,2012,Bangalore,3,28,Male,No,2,0,C++
E2298,Bachelors,2015,New Delhi,3,26,Male,No,4,0,AWS
E2299,Bachelors,2017,New Delhi,3,28,Female,No,1,0,"Project Management, Machine Learning, AWS, Angular"
E2300,Bachelors,2013,Bangalore,3,27,Male,No,5,0,"Docker, Project Management, Data Analysis"
E2301,Masters,2014,Bangalore,3,28,Male,No,1,1,"Node.js, Data Analysis"
E2302,Bachelors,2015,Bangalore,3,29,Male,No,1,0,"C++, Project Management, Communication"
E2303,Bachelors,2017,New Delhi,3,27,Female,No,5,0,"Communication, SQL, React, Excel"
E2304,Bachelors,2012,Bangalore,3,27,Male,Yes,5,0,Excel
E2305,Masters,2017,New Delhi,2,30,Male,No,2,0,"C++, Kubernetes"
E2306,Bachelors,2015,Bangalore,3,28,Female,No,2,0,"Python, Communication"
E2307,Masters,2017,Bangalore,1,27,Male,No,5,0,"C++, Project Management, Machine Learning, Excel"
E2308,Bachelors,2015,Bangalore,3,27,Male,No,5,0,"Project Management, Java"
E2309,Bachelors,2018,Bangalore,3,27,Male,Yes,5,1,"Angular, Excel, C++, React"
E2310,Masters,2017,Pune,2,30,Male,No,1,0,"React, Data Analysis"
E2311,Bachelors,2013,Pune,3,29,Male,No,2,0,"JavaScript, Java, Excel, Docker"
E2312,Bachelors,2013,Pune,3,29,Male,No,2,0,"Machine Learning, React, Node.js"
E2313,Bachelors,2012,Pune,3,27,Male,Yes,5,0,"Angular, Communication, Java"
E2314,Bachelors,2015,Pune,3,30,Female,No,1,1,"Docker, Communication"
E2315,Bachelors,2015,Pune,2,29,Female,No,2,1,"Project Management, Kubernetes, Angular"
E2316,Masters,2018,Pune,3,26,Male,No,4,1,"AWS, Communication, Python"
E2317,Masters,2013,Bangalore,2,29,Female,No,2,1,"Communication, Project Management, Kubernetes, Python"
E2318,Bachelors,2014,Bangalore,1,28,Male,No,2,1,"React, Communication, Data Analysis, Java"
E2319,Bachelors,2015,Bangalore,3,30,Male,No,1,0,"Communication, Kubernetes"
E2320,Bachelors,2015,Pune,2,27,Female,No,5,1,Node.js
E2321,Bachelors,2014,Bangalore,3,28,Female,Yes,1,0,"Python, AWS"
E2322,Masters,2015,New Delhi,3,27,Male,No,5,0,Node.js
E2323,Masters,2017,New Delhi,2,26,Male,No,4,1,"Machine Learning, Project Management, SQL, C++"
E2324,Bachelors,2018,Bangalore,3,28,Male,No,1,1,Machine Learning
E2325,Bachelors,2015,New Delhi,3,28,Female,No,2,0,"SQL, Kubernetes, Node.js, Communication"
E2326,Bachelors,2013,Bangalore,3,27,Male,No,5,0,Excel
E2327,Bachelors,2013,Pune,1,26,Female,No,4,1,Communication
E2328,Masters,2017,New Delhi,2,30,Male,Yes,2,0,"Machine Learning, Project Management, Docker, Java"
E2329,Bachelors,2015,Bangalore,3,28,Female,No,1,0,"Angular, JavaScript, AWS, Excel"
E2330,Bachelors,2013,Bangalore,3,27,Male,Yes,5,0,"React, Docker, Data Analysis"
E2331,Bachelors,2012,Bangalore,3,26,Male,No,4,1,Kubernetes
E2332,Bachelors,2018,Bangalore,3,28,Male,No,2,1,"Node.js, Docker"
E2333,Masters,2017,New Delhi,2,28,Male,No,2,0,"Excel, Angular, React"
E2334,Bachelors,2015,Bangalore,3,29,Male,No,2,0,"Project Management, Node.js, Java, Python"
E2335,Bachelors,2012,New Delhi,3,30,Male,No,1,1,"Machine Learning, AWS"
E2336,Masters,2016,Pune,3,30,Male,No,1,0,SQL
E2337,Bachelors,2014,Pune,3,30,Male,No,1,0,"Python, Machine Learning, Data Analysis, React"
E2338,Bachelors,2018,Bangalore,3,26,Male,No,4,1,"Java, Python"
E2339,Masters,2017,Bangalore,3,26,Male,No,4,1,"Excel, Angular"
E2340,Bachelors,2012,New Delhi,3,27,Female,No,5,0,"JavaScript, C++, AWS, Data Analysis"
E2341,Bachelors,2018,Bangalore,3,26,Female,Yes,4,1,"React, SQL, Java, Angular"
E2342,PHD,2014,Bangalore,3,27,Male,No,5,0,"Kubernetes, AWS"
E2343,Masters,2017,New Delhi,2,26,Male,Yes,4,1,"Project Management, C++"
E2344,Bachelors,2013,Bangalore,3,30,Female,No,1,1,"Kubernetes, SQL, AWS, Data Analysis"
E2345,Bachelors,2012,Bangalore,3,30,Female,No,2,0,"Machine Learning, Angular, Project Management"
E2346,Masters,2018,New Delhi,3,26,Male,Yes,4,1,"React, SQL"
E2347,Bachelors,2013,Bangalore,1,28,Female,No,1,0,"JavaScript, Excel, Java"
E2348,Bachelors,2017,Bangalore,3,30,Male,No,1,0,"Project Management, Angular, Docker, Excel"
E2349,Masters,2017,Pune,2,30,Female,No,2,1,"Data Analysis, SQL, Project Management"
E2350,PHD,2016,Bangalore,3,27,Male,No,5,0,React
E2351,Bachelors,2016,New Delhi,3,28,Female,No,2,0,"Angular, Docker, AWS, Excel"
E2352,Bachelors,2015,Pune,2,29,Female,No,1,1,"SQL, JavaScript, Python, Project Management"
E2353,Bachelors,2013,Bangalore,3,27,Female,No,5,0,SQL
E2354,Masters,2014,Pune,3,27,Male,No,5,0,"Data Analysis, Kubernetes"
E2355,Masters,2017,New Delhi,2,26,Female,Yes,4,1,Data Analysis
E2356,Masters,2017,New Delhi,2,30,Female,No,1,0,"Project Management, Python"
E2357,Masters,2018,New Delhi,3,27,Female,No,5,1,"Node.js, JavaScript, Data Analysis"
E2358,Bachelors,2017,Pune,2,29,Male,No,1,0,"Node.js, Docker, Kubernetes, Python"
E2359,Masters,2014,New Delhi,1,29,Male,No,1,0,"Angular, Data Analysis"
E2360,Bachelors,2015,Pune,2,30,Female,No,2,1,"C++, Kubernetes"
E2361,Bachelors,2014,Bangalore,3,30,Male,No,2,1,"C++, Communication, SQL, Java"
E2362,Masters,2018,New Delhi,1,30,Female,No,2,0,"Machine Learning, Kubernetes, Data Analysis, Project Management"
E2363,Bachelors,2017,Bangalore,3,29,Male,No,1,0,"Excel, Machine Learning, Java"
E2364,Bachelors,2016,Pune,3,28,Male,No,2,0,Communication
E2365,Bachelors,2018,Bangalore,3,26,Female,No,4,1,"Machine Learning, React, AWS, JavaScript"
E2366,Bachelors,2014,Bangalore,1,28,Female,No,2,0,"Communication, Python, AWS"
E2367,Masters,2017,New Delhi,2,29,Female,No,2,0,"Communication, JavaScript, Docker"
E2368,Masters,2013,New Delhi,3,26,Male,No,4,1,"Python, Angular"
E2369,Bachelors,2017,New Delhi,2,28,Female,No,1,0,"C++, Data Analysis, Java"
E2370,Bachelors,2016,Bangalore,3,30,Female,No,1,0,JavaScript
E2371,PHD,2015,Pune,3,27,Male,No,5,0,"Java, C++"
E2372,Bachelors,2016,Bangalore,3,29,Male,No,2,0,AWS
E2373,Bachelors,2014,Pune,2,28,Female,No,2,1,Java
E2374,Bachelors,2016,Bangalore,3,26,Male,No,4,0,"Docker, SQL, React"
E2375,Masters,2017,New Delhi,2,30,Female,Yes,2,0,"Communication, AWS, Docker, Machine Learning"
E2376,PHD,2013,New Delhi,3,30,Female,No,2,0,"Node.js, JavaScript, Communication, SQL"
E2377,Bachelors,2015,Bangalore,3,29,Male,No,2,0,"Docker, Project Management"
E2378,Bachelors,2017,Bangalore,3,28,Male,No,2,0,"SQL, Project Management, Docker, Excel"
E2379,Bachelors,2015,Bangalore,3,29,Male,No,2,1,"Data Analysis, Excel, React, Communication"
E2380,Bachelors,2015,Pune,1,26,Female,No,4,1,"AWS, Project Management, Angular"
E2381,Bachelors,2013,Bangalore,3,28,Male,No,1,0,"Machine Learning, Data Analysis, Docker"
E2382,Bachelors,2015,Pune,2,29,Female,No,2,1,"C++, JavaScript"
E2383,Bachelors,2013,Bangalore,3,26,Male,Yes,4,0,"Angular, Machine Learning, Node.js"
E2384,Masters,2014,Pune,3,30,Male,No,2,0,"Machine Learning, AWS, Node.js"
E2385,Masters,2017,Pune,2,30,Male,Yes,2,0,"JavaScript, Communication, SQL"
E2386,Bachelors,2017,Pune,3,27,Male,No,5,0,"Python, Kubernetes"
E2387,Bachelors,2014,New Delhi,3,28,Female,Yes,2,0,"React, Project Management, Angular"
E2388,Bachelors,2014,New Delhi,3,27,Female,No,5,0,"JavaScript, Communication, Docker"
E2389,Bachelors,2015,Pune,2,29,Female,Yes,1,1,"Python, JavaScript"
E2390,Bachelors,2013,Pune,3,26,Male,No,4,0,"SQL, Python, Java"
E2391,Bachelors,2014,New Delhi,3,30,Male,No,1,0,"Machine Learning, Node.js, Data Analysis"
E2392,Bachelors,2013,Pune,2,26,Male,No,4,0,AWS
E2393,Bachelors,2016,Bangalore,3,26,Male,No,4,0,"AWS, Angular, Data Analysis, Java"
E2394,Masters,2017,New Delhi,2,28,Female,No,2,0,"Kubernetes, Java, C++, Communication"
E2395,Masters,2017,New Delhi,2,27,Male,No,5,1,"Machine Learning, Java, Excel, Project Management"
E2396,Bachelors,2017,Pune,2,29,Female,No,1,1,"SQL, Machine Learning"
E2397,Masters,2017,New Delhi,2,28,Female,No,1,1,JavaScript
E2398,Bachelors,2017,New Delhi,2,26,Male,No,4,0,Java
E2399,Bachelors,2014,Bangalore,3,29,Female,No,1,1,"C++, Excel"
E2400,Bachelors,2012,Bangalore,3,28,Male,No,1,0,"Angular, JavaScript, React, Kubernetes"
E2401,Bachelors,2016,Bangalore,3,27,Male,No,5,0,Project Management
E2402,Bachelors,2012,Bangalore,3,28,Female,No,1,0,"Node.js, C++"
E2403,Masters,2015,Pune,2,30,Female,No,2,1,Excel
E2404,Masters,2017,New Delhi,2,28,Male,No,2,0,"Project Management, JavaScript"
E2405,Masters,2015,Pune,2,29,Female,No,1,0,Python
E2406,Masters,2015,Bangalore,3,26,Male,No,4,1,"Kubernetes, Python, Project Management"
E2407,Bachelors,2013,Bangalore,3,26,Male,No,4,0,"Data Analysis, Excel, SQL"
E2408,Bachelors,2017,Bangalore,3,29,Female,No,1,0,"Docker, AWS"
E2409,Bachelors,2017,Bangalore,3,27,Male,Yes,5,0,"Java, Node.js"
E2410,Bachelors,2014,New Delhi,3,29,Female,No,2,0,"Communication, Python, Excel"
E2411,Bachelors,2017,New Delhi,3,27,Female,No,5,0,C++
E2412,Masters,2017,Pune,2,28,Female,No,2,0,"Java, Kubernetes, Docker, AWS"
E2413,Masters,2013,New Delhi,3,27,Female,No,5,1,"AWS, Node.js, Data Analysis"
E2414,Masters,2017,New Delhi,3,27,Male,Yes,5,1,Node.js
E2415,Bachelors,2013,Bangalore,3,30,Male,No,2,0,Communication
E2416,Bachelors,2015,Pune,2,27,Female,Yes,5,1,SQL
E2417,Bachelors,2014,Bangalore,3,26,Male,No,4,0,Node.js
E2418,Bachelors,2015,Bangalore,2,27,Female,No,5,1,Data Analysis
E2419,Bachelors,2015,Bangalore,3,30,Male,No,2,1,"Communication, Node.js"
E2420,Masters,2017,Bangalore,2,27,Male,No,5,0,"React, Kubernetes"
E2421,Bachelors,2017,Bangalore,3,30,Male,No,2,1,"Docker, Node.js, Project Management, Python"
E2422,Bachelors,2016,Pune,2,30,Female,No,2,1,"Angular, React"
E2423,Masters,2016,Pune,1,27,Female,No,5,0,Docker
E2424,Bachelors,2012,Bangalore,3,26,Male,No,4,0,"AWS, Kubernetes, SQL"
E2425,Bachelors,2014,Bangalore,3,27,Male,No,5,0,"Data Analysis, Java"
E2426,Bachelors,2015,Pune,3,29,Female,No,2,1,"JavaScript, Java, C++"
E2427,Bachelors,2013,New Delhi,3,26,Male,No,4,0,"JavaScript, Python, Kubernetes"
E2428,Bachelors,2015,Pune,2,29,Female,No,2,1,"JavaScript, AWS"
E2429,Bachelors,2013,Pune,3,28,Male,No,2,0,"Java, Docker, SQL, Excel"
E2430,Bachelors,2013,Pune,2,27,Male,No,5,1,C++
E2431,Masters,2014,New Delhi,3,28,Male,No,1,1,"SQL, Node.js, Java, Project Management"
E2432,Bachelors,2016,New Delhi,3,27,Female,No,5,1,"Kubernetes, Communication, Docker"
E2433,Bachelors,2016,New Delhi,3,29,Female,Yes,2,0,"Python, React"
E2434,Masters,2018,New Delhi,1,26,Female,No,4,1,"Machine Learning, Project Management"
E2435,Bachelors,2015,Bangalore,3,27,Female,No,5,0,Node.js
E2436,Bachelors,2013,Pune,2,27,Female,No,5,1,"JavaScript, Data Analysis"
E2437,Bachelors,2014,New Delhi,3,28,Female,No,2,0,"Communication, AWS, Machine Learning"
E2438,Bachelors,2014,Bangalore,3,27,Male,No,5,0,"Java, Data Analysis, JavaScript, AWS"
E2439,Bachelors,2016,Bangalore,3,29,Female,No,1,0,"Project Management, SQL, C++, Node.js"
E2440,Bachelors,2012,Bangalore,3,29,Female,No,1,0,"SQL, Docker, Excel, JavaScript"
E2441,Bachelors,2018,Bangalore,3,29,Male,Yes,2,1,"Angular, Machine Learning, Project Management, AWS"
E2442,Bachelors,2012,Pune,3,30,Male,No,1,0,"Docker, AWS, JavaScript"
E2443,Bachelors,2013,Bangalore,3,30,Male,Yes,1,1,"Python, Docker, SQL"
E2444,Bachelors,2014,Bangalore,3,27,Male,No,5,0,"Data Analysis, Node.js, React"
E2445,Bachelors,2015,New Delhi,3,29,Female,Yes,1,0,Docker
E2446,Bachelors,2014,Bangalore,3,30,Female,No,1,0,"Python, Node.js"
E2447,Bachelors,2014,Pune,1,28,Male,No,2,0,"Docker, Python, SQL, Project Management"
E2448,Bachelors,2015,Pune,3,27,Female,No,5,0,C++
E2449,Bachelors,2016,Bangalore,3,30,Male,No,1,1,"Machine Learning, Project Management, Python, SQL"
E2450,Bachelors,2016,Pune,3,26,Female,No,4,1,"Excel, Communication"
E2451,Bachelors,2018,New Delhi,3,27,Female,Yes,5,1,"JavaScript, Project Management"
E2452,Bachelors,2015,Bangalore,3,26,Male,No,4,0,SQL
E2453,Masters,2017,New Delhi,2,27,Male,No,5,1,"Angular, Python"
E2454,Bachelors,2015,Bangalore,3,26,Male,No,4,0,Kubernetes
E2455,Bachelors,2017,Pune,3,26,Female,No,4,1,Python
E2456,Bachelors,2012,Pune,1,27,Male,No,5,0,React
E2457,Bachelors,2016,Bangalore,3,26,Male,No,4,0,"Node.js, Python, SQL, Data Analysis"
E2458,PHD,2017,Bangalore,3,28,Female,No,1,0,Java
E2459,Bachelors,2015,Pune,3,29,Female,No,1,1,"Java, C++, React"
E2460,Masters,2014,New Delhi,3,30,Male,Yes,2,0,"Angular, React"
E2461,Bachelors,2013,Pune,3,26,Male,No,4,0,"JavaScript, Project Management"
E2462,Bachelors,2012,Bangalore,3,27,Male,No,5,0,"Angular, JavaScript"
E2463,Bachelors,2015,Pune,3,28,Male,No,1,0,"Project Management, Kubernetes"
E2464,Bachelors,2013,Bangalore,3,26,Male,No,4,0,React
E2465,Bachelors,2013,New Delhi,3,26,Male,No,4,0,"React, Kubernetes, C++"
E2466,Masters,2012,New Delhi,3,30,Male,No,2,0,"Data Analysis, Python, React"
E2467,PHD,2013,New Delhi,3,27,Male,No,5,0,Project Management
E2468,Bachelors,2012,Bangalore,3,27,Male,No,5,0,Docker
E2469,Bachelors,2018,Bangalore,3,30,Male,Yes,1,1,AWS
E2470,Bachelors,2012,Bangalore,3,26,Female,No,4,0,"Angular, SQL, Excel, React"
E2471,Masters,2017,New Delhi,3,29,Female,No,2,0,"Kubernetes, C++"
E2472,Bachelors,2014,Bangalore,3,29,Male,No,2,0,"JavaScript, C++, Machine Learning, Data Analysis"
E2473,Bachelors,2017,New Delhi,3,28,Male,No,1,0,"Project Management, Python, Node.js"
